Identifier (Email/name),Gender,Status,Attended,Attended_Before,Education,Job,Employer,LinkedIn,Tech_Background,How_Found,Expectations,Formated_Date,City,Venue,Type,Ticket_Quantity,fake_event_id
81e9085213265a5c8e4059ae1c99ebab,Female,,,,University of Nottingham,Data Analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
4358f83a02269b5f08ac04a7e05e0657,Female,,,,UTS,Project Management,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
7e0d1dd924699407acb5facb58f08555,Female,,,,UTS,student,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
7f2136604d0504d9bec7ff2e3f676ce5,Female,,,,New York University,"Arts background (film and music), starting as a grad at Clemenger BBDO in the new year. My thesis was on political affiliations of online music subcultures, and would be keen to apply data analytics to further research (academic and within media industry).",,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
4672784cdc1465dc8515fe9e5dd430db,Female,,,,"Master Degree - Civil Sector Studies (Charles University, Prague)","Before becoming a stay at home mum (almost two years ago), I was working as an office manager for a not for profit organisations in Sydney. Data analytics hasn't really been part of my job. I would like to start a bit different career now and broaden my skills.",,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
0c0ffb6ce79a2a82f2b24e5f43ffc204,Female,,,,Bachelor of Arts,Business Analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
96190449f30a121f60b2869e4b49e534,Female,,,,Undergrad at UNSW,Majoring in Statistics and Compsci,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
250d82dfdd56a5102bd0ed94931067d4,Female,,,,Degree,SEM analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
352a88c52274585bddfc58a47a1e4bbb,Female,,,,Undergraduate degree,HR Manager,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
b61d21ada9ed9d16ef3ea03f9215c92c,Female,,,,Uni of sydney,Production Planner,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
4240567a784aa2ebbf9a573d1bb1086f,Female,,,,"Technikon, South Africa",Business Analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
367580114f53eeac7952d787527ebea6,Female,,,,University,Curriculum Design,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
6734d20f02ee75ff71beb10351f6a7e5,Female,,,,Uni - Masters,Marketing in IT,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
51ddddb6d4fa4661abeee1988b7d0706,Female,,,,UTS,Operations Specialist at Mecca Cosmetica. I look at large amounts of data frequently at work but have not received any formal training in processing or analysing said data.,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
4f0566d8d678339b05a8b3f98feea5da,Female,,,,"Ho Chi Minh University of Foreign Language and Informatiom Technology (Vietnam), TAFE Sydney for Diploma of Early Childhood Education",Early Childhood Educator,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
4f0566d8d678339b05a8b3f98feea5da,Female,,,,"Ho Chi Minh University of Foreign Languages and Information Technology (Vietnam), TAFE Sydney for Diploma of Early Childhood Education",Early Childhood Educator,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
e3f48bea70c128edb1c4bfce5f5fe76d,Female,,,,university of Edinburgh,Content Writer,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
2b7fac1e4fd105480c1dd94e297f3622,Female,,,,"Burwood girls high school, sydney nsw",Corporate accountant,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
6c25e900218fa15180ac560335235bf5,Female,,,,University bachelor's degree,Account manager in digital marketing. I analysis sales data to optimize performance of my e-commerce clients.,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
b8cedaf3585d7dc01bb04173a9b17146,Female,,,,Russia,Used to work as public relation manager,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
00d846b4b3068a1fa78c49385e3b50a1,Female,,,,Pos graduate,Demand and supply planner,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
eef1fb3474fbaec016259177c2ac9978,Female,,,,North Sydney Girls High School,"Digital Business Services Intern - SAP 
It is an intern position in the field of Enterprise Systems Project Management.",,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
7aa42bf9ca5d1bdd23dc7b1f8871eec6,Female,,,,Northumbria University - Bachelor in Computer Studies,Data Analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
db3851591571e291ece6ae0d98109c88,Female,,,,Belarusian National Technical University,Director at RUNSTEM programming and robotics school,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
88c0ab5e1b35c7ec751192b2eaa15554,Female,,,,New Plymouth Girls High School,Inside Sales Manager,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
5703079f27854a4cee82c9a6c12df48c,Female,,,,Bachelors in Economics,Senior Account Manager,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
983fe307d079c5dd5a59ccfc70a28695,Female,,,,Ukraine,Data Analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
9138bb775129d9ce25926b9c43de1fe3,Female,,,,TAFE,unemploy,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
9b0f35ec662e7cdde3844ded87ac9d45,Female,,,,Bachelor of Commerce Accounting (Honours),Commercial Analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
8e83ba4382f5a01bf71a985c4f2c6ebf,Female,,,,Wichita state university-USA,Software Architect,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
3b02d16b12488439b17f1028eca07428,Female,,,,Master of Business (ERP),"I was worked as an Executive Assistant in Mongolia, now I’m studying Master of Business (ERP) at Victoria University Sydney.",,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
a152f856450618ffc36ae91689d3ab35,Female,,,,India,Consulrant,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
166052f9489adea1ca9e2144b1b5c22a,Female,,,,UTS: Insearch,"I have recently completed Diploma of Design & Architecture. Even though I haven't encountered data analytics, I have learnt some coding in HTML5 & JS as well as some digital marketing.",,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
906026f93489ee1811da41aee4395e37,Female,,,,CPA,FP&A Analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
4812a4bd1611ec25be6171f2cb3f021c,Female,,,,india,data analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
25721fcfc664891adf391d14b13301c2,Female,,,,Strathfield Girls High school,I am an administrative assistant at a real estate agency as well as working at hungry jacks as a crew member.,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
87287975533f5239c017ad0dbaa1c610,Female,,,,Master of Applied Finance,Accountant,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
f6dad7026f9b4bcc79142676d1a004c7,Female,,,,University of Sydney,Currently finishing off my Bachelor of Commerce degree with majors in Quantitative Business Analysis & Finance. Going to join a data analytic team in a consulting firm next year.,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
f64216fae9913f881d53ead82e81ea14,Female,,,,"University of Technology, Sydney","Nabtrade - Premium Desk Associate & Analyst, Digital & Social Associate",,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
f64216fae9913f881d53ead82e81ea14,Female,,,,University of Technology Sydney,Premium Desk Associate & Analyst and Digital & Social Associate at nabtrade,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
a2a0858f482f7a283c242c82981043fb,Female,,,,Post grad,Analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
675696d5510a140611e9c065bb5bf393,Female,,,,Macquarie businesses school - management course,1/2nd line tech support Rentokil,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
51256f87e04b13411bf3b193ac5a6e83,Female,,,,UWS,Campaign Manager,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
721a485474d3575b4f7033713f2d643e,Female,,,,Cheltenham girls high school / unsw,I studied information systems through which i have learnt the basics of SQL. I hadnt had the chance to apply any of my database  or data analytics learninga until a couple of months ago when i created a workforce management tool leveraging data from multiple sources and transforming it to provide productivity measures for the organisation. This is when i understood i actually really enjoyed working with and manipulating data.,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
691e784c0c4c5371aba544aa9932ce2f,Female,,,,UNSW,Ecologist,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
691e784c0c4c5371aba544aa9932ce2f,Female,,,,UNSW,ecologisy,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
cd1761c66f7a2da10bbc0168db1074ab,Female,,,,Aberdeen College,Talent Manager,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
a4b2ae28cf79b273b06101e10049110c,Female,,,,Higher National Certificate,Talent Manager,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
1bfd7e49e6846781d4e3c001000318c7,Female,,,,Sydney university,HR Coordinator,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
e9537bd7b5a0917492aa7c472809f1b5,Female,,,,Uts,Contact center,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
cd705d25bf52ca734d1622ab59666afb,Female,,,,UNSW,Product Manager,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
0aeca9894a86251516fb027ac4c26da0,Female,,,,Tafe,Student,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
6adfd94eb689bb4c9ca7ead1543f0b64,Female,,,,Bachelor of Law,Learning & Develooment Cadet,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
27a570424f1af8568ef11f25390932b0,Female,,,,Mount St Benedicts collage,Data engineering,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
be2cbd3c4a0cd2bb31d3fa356b5a8d0e,Female,,,,"Universitas Gadjah Mada, Indonesia",Marketing,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
c9a4fc526dcee02d0d6f7c8b82dad240,Female,,,,UNSW,Digital Performance Manager,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
28e9005e6e6cf37892e5329f0ad057fc,Female,,,,Master of applied informatics,Analytics and Insights executive,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
06843d82125db1dec78ba589e5f5d171,Female,,,,Advanced Diploma,Business Analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
9780ed56bc9d9b87bbde63d616fba225,Female,,,,University of South Australia,Marketing & Claims Analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
310fee1733617dd09781ad480bb2b043,Female,,,,MBA Student,Bookkeeper,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
4531c05934e84e4047220d740abe0b56,Female,,,,UTS,credit analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
587b4cf488aa062ef0c5ca5ed4960e8d,Female,,,,Sydney Uni,"BA (Government & Internarional Relations)
Current job: Data entry, basic data coding and analysis",,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
43a097eabb354e46ca802df6f9d53103,Female,,,,Australia,Research Assistant,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
657ab75b022261dcd7e531ef3fb35197,Female,,,,HSC,Mechatronic Engineering Student,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
1e67322502f4f82025cb793ce8cde4ba,Female,,,,UTS,Finance and Info Tech.,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
c240cd1dd7daee47d7ac0a2e1b096ac7,Female,,,,UTS,student,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
51692a0e01182bd4c366ca4f27079aea,Female,,,,University of Technology Sydney,MBA student,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
e0081db3b38188d6063f37d8b17552b2,Female,,,,University of Technology Sydney,Student,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
43e3aee6e8d6c4684cb2f20112bdda2d,Female,,,,UTS,Intership,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
a59150fd346d758b836acf9cb6402efd,Female,,,,UTS,I am doing master degree in telecommunications engineering. In ordere to extend my horizon and obtain new knowelege.,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
d34a86c3adb6780ddb078d294fd8ed7f,Female,,,,University of New South Wales,Senior Account Manager,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
1e28fca85ac4cb8e7537eb41a8511cb3,Female,,,,Unsw,Policy,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
e9f0b870ae4d780b3ce0530bff6896cd,Female,,,,UTS,founder of kindershare. I did do 2 years of an actuarial degree many years ago but can't remember much of it.,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
0ec835081d6dd569691e90878a3a5881,Female,,,,UTS,Student,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
72583c68ec45aa134a353239cb4a7de1,Female,,,,Degree in Chemical Engineering,"Process Engineer
Student in IT  (Business Information Systems Management) UTS",,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
66993a9dcfded7e0a3a59f673f5c5a1d,Female,,,,Randwick Girls HS -> UTS,Student,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
950e415f495bc175e07021f91fc6ffff,Female,,,,Ryde Secondary College - high school,I'm currently a UTS student with a part-time job as an office administrator,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
de85171c4164b663823a7120a5dbcd0e,Female,,,,Bachelour Degree- Mathematical Engineering,Campaign Analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
a3e129fe1e3f10eac2e3b06e69df5d40,Female,,,,Riverstone high,Work at a mushroom farm,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
7bee178ecdec2607285eb8a49953cd52,Female,,,,University of Technology Sydney,none,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
8378d31a1cde30d41fab2eb52890176b,Female,,,,UTS,Student,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
1c4d486f70a7a45fbfd00e29808d495a,Female,,,,University of Technology Sydney (UTS),I'm currently Masters in Information Technology majoring in Data Science at UTS. I got introduced to the world of Data Analytics this semester and I've tried my hand at a couple of challenges on Kaggle ever since.,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
0ec835081d6dd569691e90878a3a5881,Female,,,,UTS,Student,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
0021756030e99f2b2debdef81ac3a0e9,Female,,,,university of technology Sydney,Volunteer at red cross,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
cea1f93028087a8c576b91eb56e3991b,Female,,,,Lucas Heights Community School,I am currently in my third year of biomedical engineering and business at UTS. I have limited work experience at ResMed and work a part-time hospitality job.,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
ea7ec59d81aff7fe74bda8cf0e565a70,Female,,,,Electronics Engineer,Project controller,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
2e3529d1b11ad5782e1e1f2cbeefb2c9,Female,,,,University of Technology Sydney,Postgraduate Students Pursuing Master's Degree in Marketing & Market Research Interviewer,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
6505e4f4d02cc190d76a4cc60ee12f32,Female,,,,UTS,Sales Assistant in Salvation Army Charity,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
4d00e38cf3bebae33d0bcd637c13f66e,Female,,,,University of Technology Sydney,Database Coordinator,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
de85171c4164b663823a7120a5dbcd0e,Female,,,,Bachelor degree of Mathematical Engineering,Campaign Analyst,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
0aed21e62f0655939f02269b438a9e4b,Female,,,,Riverstone High,Farm hand & studying programming,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
51ddddb6d4fa4661abeee1988b7d0706,Female,,,,UTS,Operations Specialist,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
37dac44ce46ab0d67e64ef70408ce212,Female,,,,University of New South Wales,"Technology Consultant at PwC - I haven't been using data analytics at work, I feel like most people in my team veer away from the technical side (and focuses on more the business/research side of consulting) and don't do enough training in technical skills.",,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
ee0f60352d8216bce91740985efaa8fe,Female,,,,UTS,Student,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
95709948464dfa03db2a00fd979634be,Female,,,,Uni,Project Coordinator,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
766f9699904f7a3d47e9cfd07ea32dcb,Female,,,,"University of Technology, Sydney",Accounting Assistant,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
0e1285c7cb5be408f9feb9b6f6c7cb3c,Female,,,,,,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
43e3aee6e8d6c4684cb2f20112bdda2d,Female,,,,,,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
90d12ed780fb243f2ae949b60627614f,Female,,,,,,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
4812a4bd1611ec25be6171f2cb3f021c,Female,,,,,,,,,,,2017-11-22,Sydney,,Intro to Data (DG),1,18
7f5429a98540b2111599e727ef91e840,Female,,,,,Solution Architect,,,,,,2017-07-13,Sydney,Fishburners,Intro to Data (DG),1,19
fac6b74a29ba9592288275eaa06387aa,Female,,,,,I am a student. No previous experience in data analytics,,,,,,2017-07-13,Sydney,Fishburners,Intro to Data (DG),1,19
6a6e1e14e66faef824fd06b554b706d0,Female,,,,,Tangible Asset Valuation,,,,,,2017-07-13,Sydney,Fishburners,Intro to Data (DG),1,19
54d3b21d72ddf373078492bcc2c43606,Female,,,,,Full stack web-developer,,,,,,2017-07-13,Sydney,Fishburners,Intro to Data (DG),1,19
